2024-05-31 16:39:28.459626	JV		1775		2167.28		625.92		7.93		4.96		1775		4.96		-74.36
2024-05-31 16:39:28.740806	JV		1770		2161.17		627.72		7.34		4.60		1775		4.96		-74.36
2024-05-31 16:39:28.983713	JV		1765		2155.07		628.18		6.79		4.27		1775		4.96		-74.36
2024-05-31 16:39:29.226654	JV		1760		2148.96		628.19		6.27		3.94		1775		4.96		-74.36
2024-05-31 16:39:29.469662	JV		1755		2142.86		628.74		5.81		3.65		1775		4.96		-74.36
2024-05-31 16:39:29.712603	JV		1750		2136.75		630.62		5.37		3.39		1775		4.96		-74.36
2024-05-31 16:39:29.955554	JV		1745		2130.65		631.30		4.97		3.14		1775		4.96		-74.36
2024-05-31 16:39:30.198643	JV		1740		2124.54		631.72		4.58		2.89		1775		4.96		-74.36
2024-05-31 16:39:30.441615	JV		1735		2118.44		631.95		4.24		2.68		1775		4.96		-74.36
2024-05-31 16:39:30.684616	JV		1730		2112.33		631.84		3.91		2.47		1775		4.96		-74.36
2024-05-31 16:39:30.927676	JV		1725		2106.23		632.08		3.61		2.28		1775		4.96		-74.36
2024-05-31 16:39:31.170746	JV		1720		2100.12		631.97		3.33		2.10		1775		4.96		-74.36
2024-05-31 16:39:31.413787	JV		1715		2094.02		632.68		3.07		1.94		1775		4.96		-74.36
2024-05-31 16:39:31.656831	JV		1710		2087.91		632.85		2.82		1.79		1775		4.96		-74.36
2024-05-31 16:39:31.899952	JV		1705		2081.81		634.02		2.59		1.65		1775		4.96		-74.36
2024-05-31 16:39:32.142992	JV		1700		2075.70		634.20		2.38		1.51		1775		4.96		-74.36
2024-05-31 16:39:32.386130	JV		1695		2069.60		634.77		2.21		1.40		1775		4.96		-74.36
2024-05-31 16:39:32.629274	JV		1690		2063.49		634.89		2.04		1.29		1775		4.96		-74.36
2024-05-31 16:39:32.872419	JV		1685		2057.39		634.80		1.86		1.18		1775		4.96		-74.36
2024-05-31 16:39:33.115602	JV		1680		2051.28		634.85		1.73		1.10		1775		4.96		-74.36
2024-05-31 16:39:33.358623	JV		1675		2045.18		635.44		1.60		1.02		1775		4.96		-74.36
2024-05-31 16:39:33.601899	JV		1670		2039.07		635.29		1.46		0.93		1775		4.96		-74.36
2024-05-31 16:39:33.845057	JV		1665		2032.97		635.41		1.35		0.85		1775		4.96		-74.36
2024-05-31 16:39:34.088214	JV		1660		2026.86		635.39		1.24		0.79		1775		4.96		-74.36
2024-05-31 16:39:34.331255	JV		1655		2020.76		635.38		1.13		0.72		1775		4.96		-74.36
2024-05-31 16:39:34.574348	JV		1650		2014.65		635.44		1.04		0.66		1775		4.96		-74.36
2024-05-31 16:39:34.817635	JV		1645		2008.55		635.49		0.97		0.61		1775		4.96		-74.36
2024-05-31 16:39:35.060859	JV		1640		2002.44		635.49		0.89		0.57		1775		4.96		-74.36
2024-05-31 16:39:35.303971	JV		1635		1996.34		635.41		0.83		0.53		1775		4.96		-74.36
2024-05-31 16:39:35.547140	JV		1630		1990.23		635.34		0.76		0.48		1775		4.96		-74.36
2024-05-31 16:39:35.790365	JV		1625		1984.13		635.33		0.69		0.44		1775		4.96		-74.36
2024-05-31 16:39:36.033598	JV		1620		1978.02		635.46		0.64		0.41		1775		4.96		-74.36
2024-05-31 16:39:36.276824	JV		1615		1971.92		635.45		0.59		0.37		1775		4.96		-74.36
2024-05-31 16:39:36.520693	JV		1610		1965.81		635.37		0.53		0.33		1775		4.96		-74.36
2024-05-31 16:39:36.763220	JV		1605		1959.71		635.37		0.49		0.31		1775		4.96		-74.36
2024-05-31 16:39:37.006441	JV		1600		1953.60		635.37		0.45		0.28		1775		4.96		-74.36
2024-05-31 16:39:37.249538	JV		1595		1947.50		635.30		0.41		0.26		1775		4.96		-74.36
2024-05-31 16:39:37.492553	JV		1590		1941.39		635.42		0.37		0.23		1775		4.96		-74.36
2024-05-31 16:39:37.735607	JV		1585		1935.29		635.42		0.34		0.21		1775		4.96		-74.36
2024-05-31 16:39:37.978900	JV		1580		1929.18		635.22		0.33		0.21		1775		4.96		-74.36
2024-05-31 16:39:38.222123	JV		1575		1923.08		635.41		0.28		0.18		1775		4.96		-74.36
2024-05-31 16:39:38.465358	JV		1570		1916.97		635.28		0.26		0.16		1775		4.96		-74.36
2024-05-31 16:39:38.708656	JV		1565		1910.87		635.28		0.24		0.15		1775		4.96		-74.36
2024-05-31 16:39:38.951888	JV		1560		1904.76		635.21		0.21		0.13		1775		4.96		-74.36
2024-05-31 16:39:39.195161	JV		1555		1898.66		635.34		0.19		0.12		1775		4.96		-74.36
2024-05-31 16:39:39.438558	JV		1550		1892.55		635.40		0.17		0.11		1775		4.96		-74.36
2024-05-31 16:39:39.681814	JV		1545		1886.45		635.27		0.16		0.10		1775		4.96		-74.36
2024-05-31 16:39:39.924970	JV		1540		1880.34		635.13		0.15		0.10		1775		4.96		-74.36
2024-05-31 16:39:40.168301	JV		1535		1874.24		635.26		0.13		0.08		1775		4.96		-74.36
2024-05-31 16:39:40.411625	JV		1530		1868.13		635.26		0.12		0.08		1775		4.96		-74.36
2024-05-31 16:39:40.654628	JV		1525		1862.03		635.26		0.10		0.06		1775		4.96		-74.36
2024-05-31 16:39:40.897910	JV		1520		1855.92		634.59		0.09		0.06		1775		4.96		-74.36
2024-05-31 16:39:41.141137	JV		1515		1849.82		635.12		0.08		0.05		1775		4.96		-74.36
2024-05-31 16:39:41.384336	JV		1510		1843.71		634.99		0.07		0.05		1775		4.96		-74.36
2024-05-31 16:39:41.627421	JV		1505		1837.61		634.85		0.07		0.04		1775		4.96		-74.36
2024-05-31 16:39:41.869973	JV		1500		1831.50		634.79		0.05		0.03		1775		4.96		-74.36
2024-05-31 16:39:42.112263	JV		1495		1825.40		634.85		0.06		0.04		1775		4.96		-74.36
2024-05-31 16:39:42.354679	JV		1490		1819.29		634.52		0.05		0.03		1775		4.96		-74.36
2024-05-31 16:39:42.596832	JV		1485		1813.19		634.58		0.03		0.02		1775		4.96		-74.36
2024-05-31 16:39:42.838522	JV		1480		1807.08		634.92		0.02		0.01		1775		4.96		-74.36
2024-05-31 16:39:43.079898	JV		1475		1800.98		634.45		0.02		0.01		1775		4.96		-74.36
2024-05-31 16:39:43.321269	JV		1470		1794.87		634.31		0.01		0.01		1775		4.96		-74.36
2024-05-31 16:39:43.562395	JV		1465		1788.77		634.38		0.01		0.01		1775		4.96		-74.36
2024-05-31 16:39:43.803403	JV		1460		1782.66		633.58		0.01		0.01		1775		4.96		-74.36
2024-05-31 16:39:44.044663	JV		1455		1776.56		633.98		0.00		0.00		1775		4.96		-74.36
2024-05-31 16:39:44.285617	JV		1450		1770.45		633.71		0.00		0.00		1775		4.96		-74.36
2024-05-31 16:39:44.526613	JV		1445		1764.35		633.78		-0.00		-0.00		1775		4.96		-74.36
2024-05-31 16:39:44.769466	JV		1440		1758.24		633.58		-0.01		-0.00		1775		4.96		-74.36
2024-05-31 16:39:45.010442	JV		1435		1752.14		633.65		-0.01		-0.00		1775		4.96		-74.36
2024-05-31 16:39:45.251421	JV		1430		1746.03		633.51		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:39:45.492660	JV		1425		1739.93		633.25		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:39:45.733685	JV		1420		1733.82		633.18		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:45.975010	JV		1415		1727.72		632.45		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:46.216416	JV		1410		1721.61		632.38		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:46.458014	JV		1405		1715.51		632.65		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:46.699481	JV		1400		1709.40		632.51		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:46.941237	JV		1395		1703.30		631.84		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:47.182652	JV		1390		1697.19		632.31		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:47.424268	JV		1385		1691.09		631.98		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:47.666195	JV		1380		1684.98		631.84		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:47.907722	JV		1375		1678.88		631.71		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:48.149396	JV		1370		1672.77		632.38		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:48.391206	JV		1365		1666.67		631.98		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:48.632698	JV		1360		1660.56		631.84		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:48.874648	JV		1355		1654.46		632.04		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:49.116317	JV		1350		1648.35		631.64		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:49.358156	JV		1345		1642.25		631.71		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:49.600190	JV		1340		1636.14		631.84		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:49.842089	JV		1335		1630.04		631.64		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:50.083978	JV		1330		1623.93		631.57		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:50.326283	JV		1325		1617.83		631.58		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:50.568348	JV		1320		1611.72		631.44		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:50.810368	JV		1315		1605.62		631.57		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:51.052527	JV		1310		1599.51		631.44		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:51.294632	JV		1305		1593.41		631.37		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:51.536871	JV		1300		1587.30		631.58		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:51.778835	JV		1295		1581.20		631.44		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:52.020766	JV		1290		1575.09		631.37		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:52.262889	JV		1285		1568.99		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:52.504785	JV		1280		1562.88		631.37		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:52.746741	JV		1275		1556.78		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:52.988709	JV		1275		1556.78		631.37		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:53.230803	JV		1280		1562.88		631.44		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:53.472917	JV		1285		1568.99		631.31		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:53.714953	JV		1290		1575.09		631.37		-0.06		-0.04		1775		4.96		-74.36
2024-05-31 16:39:53.957389	JV		1295		1581.20		631.37		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:54.199521	JV		1300		1587.30		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:54.441488	JV		1305		1593.41		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:54.683477	JV		1310		1599.51		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:54.925500	JV		1315		1605.62		631.38		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:55.167661	JV		1320		1611.72		631.38		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:55.409443	JV		1325		1617.83		631.17		-0.05		-0.03		1775		4.96		-74.36
2024-05-31 16:39:55.651649	JV		1330		1623.93		631.24		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:55.893266	JV		1335		1630.04		631.38		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:56.135089	JV		1340		1636.14		631.31		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:56.377145	JV		1345		1642.25		631.17		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:56.619179	JV		1350		1648.35		631.31		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:56.861207	JV		1355		1654.46		631.11		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:57.102914	JV		1360		1660.56		630.98		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:57.345149	JV		1365		1666.67		631.11		-0.04		-0.03		1775		4.96		-74.36
2024-05-31 16:39:57.587181	JV		1370		1672.77		631.04		-0.04		-0.02		1775		4.96		-74.36
2024-05-31 16:39:57.828918	JV		1375		1678.88		631.04		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:58.070661	JV		1380		1684.98		631.24		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:58.312100	JV		1385		1691.09		630.78		-0.03		-0.02		1775		4.96		-74.36
2024-05-31 16:39:58.553667	JV		1390		1697.19		630.71		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:58.795124	JV		1395		1703.30		630.71		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:59.036497	JV		1400		1709.40		630.98		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:59.277830	JV		1405		1715.51		630.71		-0.02		-0.01		1775		4.96		-74.36
2024-05-31 16:39:59.519697	JV		1410		1721.61		630.51		-0.02		-0.02		1775		4.96		-74.36
2024-05-31 16:39:59.760725	JV		1415		1727.72		630.78		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:40:00.002051	JV		1420		1733.82		630.38		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:40:00.243177	JV		1425		1739.93		630.51		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:40:00.484274	JV		1430		1746.03		630.58		-0.01		-0.01		1775		4.96		-74.36
2024-05-31 16:40:00.725545	JV		1435		1752.14		630.38		-0.01		-0.00		1775		4.96		-74.36
2024-05-31 16:40:00.966806	JV		1440		1758.24		630.11		-0.00		-0.00		1775		4.96		-74.36
2024-05-31 16:40:01.207760	JV		1445		1764.35		629.65		-0.00		-0.00		1775		4.96		-74.36
2024-05-31 16:40:01.448819	JV		1450		1770.45		630.11		0.00		0.00		1775		4.96		-74.36
2024-05-31 16:40:01.687577	JV		1455		1776.56		629.78		0.01		0.00		1775		4.96		-74.36
2024-05-31 16:40:01.928526	JV		1460		1782.66		629.85		0.00		0.00		1775		4.96		-74.36
2024-05-31 16:40:02.169526	JV		1465		1788.77		629.58		0.01		0.00		1775		4.96		-74.36
2024-05-31 16:40:02.410614	JV		1470		1794.87		629.52		0.01		0.01		1775		4.96		-74.36
2024-05-31 16:40:02.651785	JV		1475		1800.98		629.52		0.02		0.01		1775		4.96		-74.36
2024-05-31 16:40:02.893089	JV		1480		1807.08		629.52		0.02		0.02		1775		4.96		-74.36
2024-05-31 16:40:03.134507	JV		1485		1813.19		629.18		0.03		0.02		1775		4.96		-74.36
2024-05-31 16:40:03.376062	JV		1490		1819.29		629.25		0.05		0.03		1775		4.96		-74.36
2024-05-31 16:40:03.618189	JV		1495		1825.40		629.39		0.05		0.03		1775		4.96		-74.36
2024-05-31 16:40:03.860536	JV		1500		1831.50		628.92		0.06		0.04		1775		4.96		-74.36
2024-05-31 16:40:04.102921	JV		1505		1837.61		628.72		0.07		0.04		1775		4.96		-74.36
2024-05-31 16:40:04.345703	JV		1510		1843.71		628.86		0.08		0.05		1775		4.96		-74.36
2024-05-31 16:40:04.588810	JV		1515		1849.82		628.59		0.08		0.05		1775		4.96		-74.36
2024-05-31 16:40:04.831906	JV		1520		1855.92		628.32		0.09		0.06		1775		4.96		-74.36
2024-05-31 16:40:05.075141	JV		1525		1862.03		628.79		0.09		0.06		1775		4.96		-74.36
2024-05-31 16:40:05.318371	JV		1530		1868.13		628.13		0.12		0.07		1775		4.96		-74.36
2024-05-31 16:40:05.561573	JV		1535		1874.24		628.46		0.13		0.08		1775		4.96		-74.36
2024-05-31 16:40:05.804827	JV		1540		1880.34		628.13		0.15		0.10		1775		4.96		-74.36
2024-05-31 16:40:06.048237	JV		1545		1886.45		628.00		0.17		0.10		1775		4.96		-74.36
2024-05-31 16:40:06.291457	JV		1550		1892.55		627.80		0.17		0.11		1775		4.96		-74.36
2024-05-31 16:40:06.534676	JV		1555		1898.66		628.00		0.19		0.12		1775		4.96		-74.36
2024-05-31 16:40:06.777864	JV		1560		1904.76		627.74		0.22		0.14		1775		4.96		-74.36
2024-05-31 16:40:07.021126	JV		1565		1910.87		627.94		0.25		0.16		1775		4.96		-74.36
2024-05-31 16:40:07.264354	JV		1570		1916.97		627.61		0.26		0.16		1775		4.96		-74.36
2024-05-31 16:40:07.507694	JV		1575		1923.08		627.48		0.28		0.18		1775		4.96		-74.36
2024-05-31 16:40:07.750940	JV		1580		1929.18		627.82		0.32		0.20		1775		4.96		-74.36
2024-05-31 16:40:07.994122	JV		1585		1935.29		627.42		0.34		0.21		1775		4.96		-74.36
2024-05-31 16:40:08.237351	JV		1590		1941.39		627.42		0.37		0.23		1775		4.96		-74.36
2024-05-31 16:40:08.480487	JV		1595		1947.50		627.63		0.41		0.26		1775		4.96		-74.36
2024-05-31 16:40:08.723536	JV		1600		1953.60		627.57		0.46		0.29		1775		4.96		-74.36
2024-05-31 16:40:08.966598	JV		1605		1959.71		627.57		0.50		0.31		1775		4.96		-74.36
2024-05-31 16:40:09.209801	JV		1610		1965.81		627.38		0.53		0.33		1775		4.96		-74.36
2024-05-31 16:40:09.453147	JV		1615		1971.92		627.52		0.59		0.37		1775		4.96		-74.36
2024-05-31 16:40:09.696115	JV		1620		1978.02		627.39		0.65		0.41		1775		4.96		-74.36
2024-05-31 16:40:09.939302	JV		1625		1984.13		627.46		0.69		0.44		1775		4.96		-74.36
2024-05-31 16:40:10.182461	JV		1630		1990.23		627.47		0.76		0.48		1775		4.96		-74.36
2024-05-31 16:40:10.425617	JV		1635		1996.34		627.41		0.83		0.52		1775		4.96		-74.36
2024-05-31 16:40:10.668589	JV		1640		2002.44		627.35		0.91		0.57		1775		4.96		-74.36
2024-05-31 16:40:10.911744	JV		1645		2008.55		627.43		0.98		0.62		1775		4.96		-74.36
2024-05-31 16:40:11.154984	JV		1650		2014.65		627.44		1.05		0.66		1775		4.96		-74.36
2024-05-31 16:40:11.398208	JV		1655		2020.76		627.18		1.15		0.72		1775		4.96		-74.36
